  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   486,    P-2413,   2023/01/29 15:14:15,           1-20,       7,       -14.874,       -28.133,      -215.383,         0.081,         20708,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675023562.22,         0.201,         0.174,         0.410,         0.152,       151.144,         0.001,         0.006,         3.591,        97.796,        26.475,         1.033,        59.607,         0.869,         0.161,       -0.0000,        0.0000,    0,"    
21.77",        41.438,         1,      20,       2,WassenaarRS,       0,       1
   487,    P-2413,   2023/01/29 15:23:14,           1-20,       8,       -14.945,       -28.235,      -215.631,         0.064,         20690,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675024102.28,         0.219,         0.187,         0.474,         0.160,       151.163,         0.001,         0.008,         3.586,        97.691,        26.517,         1.034,        59.600,         0.870,         0.184,        0.0000,       -0.0000,    0,"    
21.83",        41.688,         1,      20,       2,WassenaarRS,       0,       1
   488,    P-2413,   2023/01/29 15:32:14,           1-20,       9,       -14.856,       -28.115,      -215.433,         0.090,         20617,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675024642.43,         0.199,         0.175,         0.436,         0.144,       146.074,         0.001,         0.006,         3.484,        97.414,        26.288,         1.038,        59.434,         0.871,         0.171,        0.0000,        0.0000,    0,"    
21.71",        41.750,         1,      20,       2,WassenaarRS,       0,       1
   489,    P-2413,   2023/01/29 15:41:13,           1-20,      10,       -14.834,       -28.091,      -215.562,         0.100,         20656,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675025181.23,         0.200,         0.176,         0.418,         0.146,       147.984,         0.001,         0.005,         3.536,        97.614,        26.491,         1.026,        59.173,         0.870,         0.129,       -0.0000,       -0.0000,    0,"    
21.86",        41.438,         1,      20,       2,WassenaarRS,       0,       1
   490,    P-2413,   2023/01/29 15:50:13,           1-20,      11,       -14.910,       -28.152,      -215.508,         0.055,         20786,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675025719.98,         0.201,         0.196,         0.453,         0.139,       152.863,         0.001,         0.006,         3.630,        98.088,        26.531,         1.048,        60.339,         0.870,         0.246,       -0.0000,        0.0000,    0,"    
21.77",        41.438,         1,      20,       2,WassenaarRS,       0,       1
   491,    P-2413,   2023/01/29 15:59:13,           1-20,      12,       -14.857,       -28.140,      -215.559,         0.102,         19978,       0,    1,                               USGS46.75,                               T1V23-ID2,                 H2O, 1675026260.55,         0.220,         0.189,         0.428,         0.156,       143.394,         0.001,         0.006,         3.443,        94.652,        25.490,         0.991,        57.568,         0.870,         0.108,        0.0000,        0.0000,    0,"    
21.72",        41.688,         1,      20,       2,WassenaarRS,       0,       1
   492,    P-2414,   2023/01/29 16:09:12,           1-21,       1,       -15.965,       -30.159,      -233.600,         0.075,         19941,      -1,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675026860.11,         0.219,         0.194,         0.483,         0.155,       150.060,         0.001,         0.008,         3.585,        94.611,        25.651,         0.981,        57.002,         0.870,         0.106,        0.0000,        0.0000,    0,"    
21.93",        41.375,         1,      21,       3,WassenaarRS,       0,       1
   493,    P-2414,   2023/01/29 16:18:12,           1-21,       2,       -15.296,       -28.940,      -225.260,         0.091,         21340,      -1,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675027400.28,         0.213,         0.190,         0.506,         0.144,       155.438,         0.001,         0.009,         3.687,       100.742,        27.243,         1.080,        61.460,         0.870,         0.148,       -0.0000,        0.0000,    0,"    
21.76",        41.250,         1,      21,       3,WassenaarRS,       0,       1
   494,    P-2414,   2023/01/29 16:27:12,           1-21,       3,       -16.021,       -30.266,      -234.949,         0.076,         20600,      -1,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675027939.81,         0.207,         0.178,         0.467,         0.170,       148.332,         0.001,         0.008,         3.541,        97.525,        26.429,         1.016,        58.843,         0.871,         0.104,       -0.0000,        0.0000,    0,"    
21.69",        41.625,         1,      21,       3,WassenaarRS,       0,       1
   495,    P-2414,   2023/01/29 16:36:11,           1-21,       4,       -16.111,       -30.414,      -236.167,         0.066,         20247,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675028478.72,         0.223,         0.182,         0.506,         0.167,       145.058,         0.001,         0.009,         3.463,        95.869,        26.079,         1.000,        58.100,         0.870,         0.202,        0.0000,        0.0000,    0,"    
21.68",        41.938,         1,      21,       3,WassenaarRS,       0,       1
   496,    P-2414,   2023/01/29 16:45:10,           1-21,       5,       -16.078,       -30.371,      -236.425,         0.076,         20537,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675029018.28,         0.219,         0.196,         0.491,         0.149,       145.160,         0.002,         0.008,         3.461,        97.188,        26.309,         1.023,        59.124,         0.870,         0.141,       -0.0000,       -0.0000,    0,"    
21.87",        41.562,         1,      21,       3,WassenaarRS,       0,       1
   497,    P-2414,   2023/01/29 16:54:10,           1-21,       6,       -16.109,       -30.444,      -236.691,         0.084,         20473,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675029557.94,         0.230,         0.189,         0.498,         0.170,       153.033,         0.002,         0.008,         3.657,        96.889,        26.249,         1.023,        58.994,         0.870,         0.216,        0.0000,       -0.0000,    0,"    
21.86",        41.250,         1,      21,       3,WassenaarRS,       0,       1
   498,    P-2414,   2023/01/29 17:03:10,           1-21,       7,       -16.088,       -30.396,      -236.681,         0.079,         20642,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675030098.39,         0.237,         0.179,         0.479,         0.172,       147.436,         0.001,         0.007,         3.516,        97.672,        26.439,         1.029,        59.262,         0.871,         0.157,       -0.0000,       -0.0000,    0,"    
21.69",        41.500,         1,      21,       3,WassenaarRS,       0,       1
   499,    P-2414,   2023/01/29 17:12:10,           1-21,       8,       -16.156,       -30.528,      -237.103,         0.082,         20447,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675030637.49,         0.237,         0.208,         0.520,         0.160,       153.710,         0.002,         0.010,         3.663,        96.793,        26.481,         1.002,        58.011,         0.870,         0.121,        0.0000,       -0.0000,    0,"    
21.74",        41.500,         1,      21,       3,WassenaarRS,       0,       1
   500,    P-2414,   2023/01/29 17:21:10,           1-21,       9,       -16.100,       -30.427,      -236.876,         0.084,         20392,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675031178.19,         0.218,         0.193,         0.501,         0.156,       149.462,         0.001,         0.008,         3.571,        96.522,        26.186,         1.013,        58.744,         0.870,         0.192,        0.0000,       -0.0000,    0,"    
21.80",        41.250,         1,      21,       3,WassenaarRS,       0,       1
   501,    P-2414,   2023/01/29 17:30:10,           1-21,      10,       -16.137,       -30.441,      -236.953,         0.054,         20739,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675031717.99,         0.204,         0.178,         0.418,         0.144,       154.864,         0.001,         0.007,         3.696,        98.075,        26.684,         1.025,        59.368,         0.870,         0.154,       -0.0000,       -0.0000,    0,"    
21.91",        41.312,         1,      21,       3,WassenaarRS,       0,       1
   502,    P-2414,   2023/01/29 17:39:11,           1-21,      11,       -16.104,       -30.417,      -236.913,         0.075,         20744,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675032258.69,         0.220,         0.188,         0.469,         0.157,       146.953,         0.002,         0.007,         3.503,        98.090,        26.625,         1.029,        59.616,         0.871,         0.151,        0.0000,       -0.0000,    0,"    
21.76",        41.688,         1,      21,       3,WassenaarRS,       0,       1
   503,    P-2414,   2023/01/29 17:48:11,           1-21,      12,       -16.138,       -30.447,      -236.932,         0.057,         20731,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675032798.44,         0.215,         0.180,         0.391,         0.155,       147.086,         0.001,         0.006,         3.490,        98.005,        26.599,         1.037,        59.483,         0.870,         0.215,       -0.0000,        0.0000,    0,"    
21.83",        41.688,         1,      21,       3,WassenaarRS,       0,       1
   504,    P-2414,   2023/01/29 17:57:10,           1-21,      13,       -16.130,       -30.465,      -236.987,         0.074,         20761,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675033337.65,         0.202,         0.194,         0.400,         0.150,       147.531,         0.002,         0.006,         3.496,        98.105,        26.679,         1.034,        59.846,         0.872,         0.278,        0.0000,        0.0000,    0,"    
21.93",        41.438,         1,      21,       3,WassenaarRS,       0,       1
   505,    P-2414,   2023/01/29 18:06:11,           1-21,      14,       -16.144,       -30.485,      -237.038,         0.071,         20454,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675033878.21,         0.197,         0.179,         0.445,         0.146,       148.556,         0.001,         0.007,         3.549,        96.796,        26.243,         1.020,        58.792,         0.870,         0.216,        0.0000,        0.0000,    0,"    
21.86",        41.312,         1,      21,       3,WassenaarRS,       0,       1
   506,    P-2414,   2023/01/29 18:15:11,           1-21,      15,       -16.105,       -30.432,      -237.094,         0.081,         20395,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675034418.94,         0.218,         0.173,         0.409,         0.167,       151.220,         0.001,         0.006,         3.612,        96.636,        26.163,         1.008,        58.067,         0.870,         0.059,        0.0000,        0.0000,    0,"    
22.05",        41.500,         1,      21,       3,WassenaarRS,       0,       1
   507,    P-2414,   2023/01/29 18:24:12,           1-21,      16,       -16.065,       -30.401,      -237.136,         0.105,         20963,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675034959.69,         0.191,         0.166,         0.462,         0.149,       149.516,         0.001,         0.008,         3.562,        99.119,        26.815,         1.044,        60.139,         0.871,         0.133,        0.0000,       -0.0000,    0,"    
21.77",        41.875,         1,      21,       3,WassenaarRS,       0,       1
   508,    P-2414,   2023/01/29 18:33:10,           1-21,      17,       -16.095,       -30.437,      -237.257,         0.094,         20378,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675035497.72,         0.202,         0.167,         0.426,         0.147,       149.729,         0.001,         0.006,         3.548,        96.531,        26.248,         1.002,        57.983,         0.871,         0.100,        0.0000,       -0.0000,    0,"    
21.85",        41.688,         1,      21,       3,WassenaarRS,       0,       1
   509,    P-2414,   2023/01/29 18:42:10,           1-21,      18,       -16.135,       -30.451,      -237.188,         0.061,         20405,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675036038.10,         0.210,         0.178,         0.442,         0.161,       149.378,         0.002,         0.007,         3.562,        96.576,        26.163,         1.016,        58.752,         0.871,         0.254,        0.0000,        0.0000,    0,"    
21.89",        41.438,         1,      21,       3,WassenaarRS,       0,       1
   510,    P-2414,   2023/01/29 18:51:10,           1-21,      19,       -16.121,       -30.451,      -237.240,         0.076,         20507,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675036577.79,         0.214,         0.168,         0.450,         0.160,       153.458,         0.001,         0.007,         3.666,        97.082,        26.360,         1.013,        58.552,         0.870,         0.085,        0.0000,       -0.0000,    0,"    
21.85",        41.250,         1,      21,       3,WassenaarRS,       0,       1
   511,    P-2414,   2023/01/29 19:00:10,           1-21,      20,       -16.122,       -30.465,      -237.291,         0.082,         20764,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675037117.68,         0.199,         0.161,         0.424,         0.149,       149.261,         0.001,         0.006,         3.557,        98.213,        26.586,         1.035,        59.531,         0.871,         0.149,       -0.0000,        0.0000,    0,"    
21.82",        41.688,         1,      21,       3,WassenaarRS,       0,       1
   512,    P-2414,   2023/01/29 19:09:11,           1-21,      21,       -16.109,       -30.429,      -237.286,         0.076,         20802,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675037658.42,         0.212,         0.191,         0.450,         0.147,       151.999,         0.001,         0.006,         3.622,        98.384,        26.667,         1.033,        59.687,         0.871,         0.151,        0.0000,       -0.0000,    0,"    
21.82",        41.750,         1,      21,       3,WassenaarRS,       0,       1
   513,    P-2414,   2023/01/29 19:18:10,           1-21,      22,       -16.148,       -30.438,      -237.219,         0.041,         20548,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675038197.12,         0.215,         0.173,         0.410,         0.159,       150.359,         0.001,         0.005,         3.569,        97.210,        26.379,         1.028,        58.985,         0.870,         0.160,        0.0000,        0.0000,    0,"    
21.83",        41.438,         1,      21,       3,WassenaarRS,       0,       1
   514,    P-2414,   2023/01/29 19:27:09,           1-21,      23,       -16.119,       -30.449,      -237.260,         0.076,         20884,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675038736.50,         0.219,         0.184,         0.434,         0.159,       154.198,         0.002,         0.006,         3.661,        98.684,        26.776,         1.046,        60.105,         0.870,         0.208,        0.0000,       -0.0000,    0,"    
21.93",        41.125,         1,      21,       1,WassenaarRS,       0,       1
   515,    P-2414,   2023/01/29 19:36:09,           1-21,      24,       -16.151,       -30.478,      -237.229,         0.060,         20676,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675039276.55,         0.216,         0.178,         0.460,         0.158,       151.720,         0.001,         0.007,         3.621,        97.751,        26.533,         1.031,        59.589,         0.869,         0.249,        0.0000,        0.0000,    0,"    
21.78",        41.562,         1,      21,       1,WassenaarRS,       0,       1
   516,    P-2414,   2023/01/29 19:45:09,           1-21,      25,       -16.156,       -30.486,      -237.374,         0.059,         20501,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675039816.21,         0.245,         0.204,         0.437,         0.169,       150.075,         0.001,         0.006,         3.579,        97.026,        26.410,         1.014,        58.456,         0.870,         0.141,       -0.0000,        0.0000,    0,"    
21.85",        41.438,         1,      21,       1,WassenaarRS,       0,       1
   517,    P-2414,   2023/01/29 19:54:08,           1-21,      26,       -16.139,       -30.473,      -237.339,         0.070,         20675,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675040355.42,         0.222,         0.190,         0.460,         0.159,       154.291,         0.001,         0.005,         3.659,        97.773,        26.540,         1.033,        59.417,         0.871,         0.167,        0.0000,        0.0000,    0,"    
21.81",        41.188,         1,      21,       1,WassenaarRS,       0,       1
   518,    P-2414,   2023/01/29 20:03:08,           1-21,      27,       -16.134,       -30.475,      -237.399,         0.076,         20780,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675040895.67,         0.228,         0.206,         0.390,         0.159,       151.958,         0.002,         0.005,         3.626,        98.260,        26.678,         1.032,        59.590,         0.871,         0.135,        0.0000,       -0.0000,    0,"    
21.83",        41.562,         1,      21,       1,WassenaarRS,       0,       1
   519,    P-2414,   2023/01/29 20:12:08,           1-21,      28,       -16.123,       -30.481,      -237.387,         0.089,         20618,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675041435.20,         0.211,         0.186,         0.421,         0.150,       151.424,         0.001,         0.006,         3.588,        97.528,        26.449,         1.026,        59.266,         0.871,         0.179,        0.0000,       -0.0000,    0,"    
21.86",        41.875,         1,      21,       1,WassenaarRS,       0,       1
   520,    P-2414,   2023/01/29 20:21:07,           1-21,      29,       -16.129,       -30.462,      -237.444,         0.073,         20739,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675041974.85,         0.222,         0.186,         0.428,         0.162,       151.411,         0.001,         0.006,         3.592,        98.104,        26.594,         1.028,        59.457,         0.869,         0.156,        0.0000,        0.0000,    0,"    
21.80",        41.438,         1,      21,       1,WassenaarRS,       0,       1
   521,    P-2414,   2023/01/29 20:30:07,           1-21,      30,       -16.142,       -30.467,      -237.391,         0.063,         20524,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675042514.07,         0.206,         0.175,         0.385,         0.155,       152.369,         0.001,         0.006,         3.638,        97.121,        26.371,         1.015,        58.962,         0.870,         0.204,        0.0000,        0.0000,    0,"    
21.87",        41.250,         1,      21,       1,WassenaarRS,       0,       1
   522,    P-2414,   2023/01/29 20:39:06,           1-21,      31,       -16.148,       -30.483,      -237.381,         0.065,         20760,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675043054.41,         0.193,         0.170,         0.428,         0.140,       156.738,         0.001,         0.006,         3.738,        98.182,        26.456,         1.041,        59.994,         0.871,         0.183,       -0.0000,       -0.0000,    0,"    
21.74",        41.438,         1,      21,       1,WassenaarRS,       0,       1
   523,    P-2414,   2023/01/29 20:48:06,           1-21,      32,       -16.139,       -30.467,      -237.399,         0.066,         20785,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675043594.43,         0.213,         0.179,         0.459,         0.150,       151.147,         0.000,         0.006,         3.606,        98.248,        26.722,         1.037,        59.604,         0.871,         0.178,        0.0000,        0.0000,    0,"    
21.70",        41.875,         1,      21,       1,WassenaarRS,       0,       1
   524,    P-2414,   2023/01/29 20:57:06,           1-21,      33,       -16.140,       -30.453,      -237.479,         0.057,         20762,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675044134.11,         0.220,         0.189,         0.405,         0.159,       147.630,         0.001,         0.005,         3.522,        98.192,        26.584,         1.035,        59.538,         0.870,         0.146,        0.0000,        0.0000,    0,"    
21.78",        41.688,         1,      21,       1,WassenaarRS,       0,       1
   525,    P-2414,   2023/01/29 21:06:06,           1-21,      34,       -16.144,       -30.469,      -237.553,         0.063,         20657,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675044673.95,         0.217,         0.182,         0.424,         0.158,       155.300,         0.001,         0.006,         3.686,        97.759,        26.474,         1.023,        59.148,         0.870,         0.087,       -0.0000,        0.0000,    0,"    
21.88",        41.375,         1,      21,       1,WassenaarRS,       0,       1
   526,    P-2414,   2023/01/29 21:15:06,           1-21,      35,       -16.130,       -30.465,      -237.533,         0.075,         20819,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675045213.89,         0.215,         0.192,         0.443,         0.154,       154.527,         0.001,         0.006,         3.686,        98.440,        26.651,         1.041,        59.846,         0.871,         0.180,       -0.0000,        0.0000,    0,"    
21.85",        41.688,         1,      21,       1,WassenaarRS,       0,       1
   527,    P-2414,   2023/01/29 21:24:07,           1-21,      36,       -16.116,       -30.456,      -237.513,         0.083,         20827,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675045754.26,         0.205,         0.168,         0.412,         0.160,       155.213,         0.001,         0.006,         3.680,        98.463,        26.734,         1.034,        59.795,         0.871,         0.194,       -0.0000,       -0.0000,    0,"    
21.83",        41.938,         1,      21,       1,WassenaarRS,       0,       1
   528,    P-2414,   2023/01/29 21:33:07,           1-21,      37,       -16.173,       -30.516,      -237.526,         0.058,         20555,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675046294.86,         0.221,         0.176,         0.461,         0.165,       155.429,         0.001,         0.006,         3.688,        97.138,        26.418,         1.033,        59.442,         0.870,         0.268,       -0.0000,       -0.0000,    0,"    
21.84",        41.375,         1,      21,       1,WassenaarRS,       0,       1
   529,    P-2414,   2023/01/29 21:42:08,           1-21,      38,       -16.129,       -30.471,      -237.560,         0.078,         20765,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675046835.67,         0.199,         0.171,         0.428,         0.145,       153.688,         0.000,         0.005,         3.668,        98.163,        26.634,         1.038,        59.697,         0.870,         0.222,       -0.0000,       -0.0000,    0,"    
21.80",        41.312,         1,      21,       1,WassenaarRS,       0,       1
   530,    P-2414,   2023/01/29 21:51:07,           1-21,      39,       -16.153,       -30.483,      -237.537,         0.060,         20554,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675047374.42,         0.199,         0.173,         0.428,         0.150,       151.643,         0.001,         0.006,         3.594,        97.183,        26.464,         1.021,        59.193,         0.871,         0.287,       -0.0000,       -0.0000,    0,"    
21.83",        41.812,         1,      21,       1,WassenaarRS,       0,       1
   531,    P-2414,   2023/01/29 22:00:07,           1-21,      40,       -16.143,       -30.502,      -237.625,         0.081,         20479,       0,    1,                                  USGS46,                               T1V24-ID2,                 H2O, 1675047914.40,         0.213,         0.188,         0.451,         0.158,       151.651,         0.002,         0.006,         3.596,        96.869,        26.275,         1.024,        59.128,         0.871,         0.272,       -0.0000,       -0.0000,    0,"    
21.83",        41.938,         1,      21,       1,WassenaarRS,       0,       1
   532,    P-2415,   2023/01/29 22:10:05,           1-22,       1,       -19.379,       -36.405,      -278.892,         0.012,         20263,      -1,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675048512.14,         0.201,         0.186,         0.526,         0.149,       150.581,         0.002,         0.010,         3.571,        95.749,        26.280,         0.994,        57.795,         0.871,         0.212,        0.0000,       -0.0000,    0,"    
21.81",        41.312,         1,      22,       2,WassenaarRS,       0,       1
   533,    P-2415,   2023/01/29 22:19:04,           1-22,       2,       -18.624,       -35.032,      -269.957,         0.029,         20620,      -1,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675049052.12,         0.213,         0.196,         0.659,         0.149,       161.736,         0.002,         0.013,         3.864,        97.343,        26.664,         1.015,        58.692,         0.870,         0.173,        0.0000,       -0.0000,    0,"    
21.87",        41.375,         1,      22,       2,WassenaarRS,       0,       1
   534,    P-2415,   2023/01/29 22:28:04,           1-22,       3,       -19.539,       -36.660,      -282.378,        -0.013,         20314,      -1,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675049591.23,         0.206,         0.176,         0.631,         0.158,       153.636,         0.001,         0.012,         3.680,        95.975,        26.297,         1.003,        57.972,         0.870,         0.216,        0.0000,        0.0000,    0,"    
21.84",        41.812,         1,      22,       2,WassenaarRS,       0,       1
   535,    P-2415,   2023/01/29 22:37:03,           1-22,       4,       -19.580,       -36.738,      -283.826,        -0.012,         20346,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675050130.53,         0.224,         0.204,         0.615,         0.163,       145.761,         0.002,         0.012,         3.492,        96.125,        26.399,         0.997,        57.986,         0.872,         0.204,        0.0000,        0.0000,    0,"    
21.81",        42.062,         1,      22,       2,WassenaarRS,       0,       1
   536,    P-2415,   2023/01/29 22:46:02,           1-22,       5,       -19.612,       -36.823,      -284.267,         0.002,         20432,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675050669.62,         0.225,         0.197,         0.600,         0.164,       151.088,         0.002,         0.011,         3.583,        96.464,        26.546,         1.011,        58.141,         0.870,         0.253,       -0.0000,        0.0000,    0,"    
21.89",        41.625,         1,      22,       2,WassenaarRS,       0,       1
   537,    P-2415,   2023/01/29 22:55:00,           1-22,       6,       -19.599,       -36.824,      -284.709,         0.016,         20555,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675051207.62,         0.213,         0.172,         0.593,         0.160,       155.586,         0.001,         0.012,         3.714,        97.043,        26.894,         0.996,        57.787,         0.870,         0.167,       -0.0000,        0.0000,    0,"    
21.76",        41.375,         1,      22,       2,WassenaarRS,       0,       1
   538,    P-2415,   2023/01/29 23:04:00,           1-22,       7,       -19.625,       -36.866,      -284.903,         0.012,         20374,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675051747.41,         0.209,         0.189,         0.592,         0.151,       158.582,         0.001,         0.011,         3.776,        96.287,        26.490,         0.993,        57.604,         0.871,         0.132,       -0.0000,        0.0000,    0,"    
21.96",        41.812,         1,      22,       2,WassenaarRS,       0,       1
   539,    P-2415,   2023/01/29 23:13:00,           1-22,       8,       -19.609,       -36.862,      -284.992,         0.027,         20471,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675052287.36,         0.214,         0.180,         0.560,         0.157,       150.081,         0.001,         0.011,         3.583,        96.691,        26.655,         0.999,        57.911,         0.869,         0.180,       -0.0000,       -0.0000,    0,"    
21.83",        42.312,         1,      22,       2,WassenaarRS,       0,       1
   540,    P-2415,   2023/01/29 23:21:59,           1-22,       9,       -19.605,       -36.849,      -285.047,         0.024,         20395,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675052826.67,         0.204,         0.182,         0.561,         0.150,       153.283,         0.001,         0.010,         3.636,        96.333,        26.246,         1.013,        58.702,         0.870,         0.280,       -0.0000,        0.0000,    0,"    
21.79",        42.062,         1,      22,       2,WassenaarRS,       0,       1
   541,    P-2415,   2023/01/29 23:30:58,           1-22,      10,       -19.645,       -36.886,      -285.243,         0.004,         20343,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675053365.70,         0.204,         0.180,         0.517,         0.155,       152.981,         0.001,         0.009,         3.649,        96.152,        26.338,         0.998,        57.769,         0.870,         0.149,        0.0000,        0.0000,    0,"    
21.72",        41.500,         1,      22,       2,WassenaarRS,       0,       1
   542,    P-2415,   2023/01/29 23:39:57,           1-22,      11,       -19.618,       -36.878,      -285.271,         0.026,         20331,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675053905.36,         0.182,         0.185,         0.546,         0.134,       154.657,         0.001,         0.010,         3.688,        96.078,        26.341,         1.001,        57.878,         0.871,         0.169,       -0.0000,        0.0000,    0,"    
21.93",        41.625,         1,      22,       2,WassenaarRS,       0,       1
   543,    P-2415,   2023/01/29 23:48:58,           1-22,      12,       -19.653,       -36.895,      -285.225,         0.000,         20373,       0,    1,                                 SLAP.25,                               T1V25-ID2,                 H2O, 1675054445.42,         0.204,         0.184,         0.473,         0.150,       149.491,         0.001,         0.009,         3.588,        96.193,        26.492,         1.001,        58.118,         0.870,         0.310,        0.0000,       -0.0000,    0,"    
21.90",        42.000,         1,      22,       2,WassenaarRS,       0,       1
   544,    P-2416,   2023/01/29 23:58:55,           1-23,       1,       -22.356,       -41.895,      -321.897,        -0.013,         20551,      -1,    1,                                  SLAP.5,                               T1V26-ID2,                 H2O, 1675055043.17,         0.218,         0.183,         0.711,         0.168,       151.040,         0.002,         0.015,         3.601,        97.041,        26.832,         1.002,        58.085,         0.870,         0.199,       -0.0000,       -0.0000,    0,"    
21.95",        42.125,         1,      23,       2,WassenaarRS,       0,       1
   545,    P-2416,   2023/01/30 00:07:55,           1-23,       2,       -21.507,       -40.271,      -311.340,        -0.039,         20592,      -1,    1,                                  SLAP.5,                               T1V26-ID2,                 H2O, 1675055582.91,         0.213,         0.171,         0.646,         0.163,       147.847,         0.001,         0.014,         3.526,        97.121,        26.812,         1.022,        58.710,         0.870,         0.347,        0.0000,       -0.0000,    0,"    
21.85",        41.812,         1,      23,       2,WassenaarRS,       0,       1
   546,    P-2416,   2023/01/30 00:16:55,           1-23,       3,       -22.621,       -42.328,      -326.274,        -0.045,         19530,      -1,    1,                                  SLAP.5,                               T1V26-ID2,                 H2O, 1675056122.27,         0.203,         0.193,         0.722,         0.149,       153.509,         0.002,         0.015,         3.667,        92.554,        25.584,         0.939,        55.080,         0.870,         0.192,        0.0000,        0.0000,    0,"    
21.70",        41.438,         1,      23,       2,WassenaarRS,       0,       1
   547,    P-2416,   2023/01/30 00:25:54,           1-23,       4,       -22.687,       -42.490,      -328.075,        -0.023,         19533,       0,    1,                                  SLAP.5,                               T1V26-ID2,                 H2O, 1675056661.80,         0.208,         0.214,         0.717,         0.155,       151.519,         0.003,         0.015,         3.614,        92.600,        25.683,         0.931,        54.646,         0.870,         0.164,       -0.0000,        0.0000,    0,"    
21.78",        41.812,         1,      23,       2,WassenaarRS,       0,       1
